sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_knn,residuals_knn_abs,residuals_knn,resid_percent_knn_abs,resid_percent_knn
130,3.0,2,2,1,1,1,1,1,1,0, Barrio de Salamanca , Castellana ,2079,2512,6,18.846153846153847,8,0,2450.0,2199.5,250.5,250.5,10.224489795918368,10.224489795918368
234,3.0,3,2,1,1,1,1,0,1,0, Barrio de Salamanca , Castellana ,2079,2512,4,18.37606837606837,8,0,4300.0,2725.0,1575.0,1575.0,36.627906976744185,36.627906976744185
40,1.0,1,6,0,1,0,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,21.25,7,0,850.0,1175.0,325.0,-325.0,38.23529411764706,-38.23529411764706
80,2.0,1,6,0,1,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,15.0,7,0,1200.0,985.0,215.0,215.0,17.916666666666668,17.916666666666668
60,2.0,1,3,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,15.0,5,0,900.0,1050.0,150.0,-150.0,16.666666666666668,-16.666666666666668
240,5.0,3,7,1,1,1,1,0,0,1, Tetuán , Cuzco-Castillejos ,1190,1341,4,12.5,6,0,3000.0,2675.0,325.0,325.0,10.833333333333334,10.833333333333334
85,2.0,2,0,1,0,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,2,12.941176470588234,6,0,1100.0,1770.0,670.0,-670.0,60.90909090909091,-60.90909090909091
55,1.0,1,2,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,2,14.909090909090908,6,0,820.0,1137.5,317.5,-317.5,38.71951219512195,-38.71951219512195
114,3.0,2,6,1,1,0,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,15.789473684210524,6,0,1800.0,1175.0,625.0,625.0,34.72222222222222,34.72222222222222
95,3.0,1,3,0,0,0,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,11.052631578947368,6,0,1050.0,1575.0,525.0,-525.0,50.0,-50.0
90,2.0,2,0,1,1,1,1,1,0,0, Barrio de Salamanca , Goya ,2079,1759,6,20.555555555555557,7,0,1850.0,1550.0,300.0,300.0,16.216216216216218,16.216216216216218
60,3.0,1,3,0,1,0,0,0,0,0, Moratalaz , Marroquina ,956,937,1,12.5,2,0,750.0,825.0,75.0,-75.0,10.0,-10.0
70,2.0,1,3,1,0,0,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,15.0,7,0,1050.0,1195.0,145.0,-145.0,13.80952380952381,-13.80952380952381
121,2.0,2,3,0,1,1,1,0,1,0, Chamberí , Almagro ,1671,2327,3,20.66115702479339,8,0,2500.0,2500.0,0.0,0.0,0.0,0.0
160,4.0,3,2,0,0,0,1,0,0,1, Moncloa , Valdemarín ,2151,2975,3,14.6875,4,0,2350.0,2200.0,150.0,150.0,6.382978723404255,6.382978723404255
94,2.0,1,1,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,13.72340425531915,6,0,1290.0,1325.0,35.0,-35.0,2.7131782945736433,-2.7131782945736433
49,2.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,22.448979591836732,7,0,1100.0,1200.0,100.0,-100.0,9.090909090909092,-9.090909090909092
160,5.0,2,2,1,1,1,1,1,1,1, Chamberí , Arapiles ,1671,1325,7,16.1875,7,0,2590.0,2174.0,416.0,416.0,16.06177606177606,16.06177606177606
110,3.0,1,1,0,0,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,2,12.727272727272727,6,0,1400.0,2000.0,600.0,-600.0,42.857142857142854,-42.857142857142854
25,1.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,3,32.0,5,0,800.0,862.5,62.5,-62.5,7.8125,-7.8125
60,2.0,2,1,0,0,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,2,12.5,8,0,750.0,1550.0,800.0,-800.0,106.66666666666667,-106.66666666666667
115,2.0,2,2,0,1,1,1,0,1,0, Chamberí , Trafalgar ,1671,1474,5,13.478260869565215,7,0,1550.0,1245.0,305.0,305.0,19.677419354838708,19.677419354838708
161,3.0,2,1,1,1,1,1,0,0,1, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,15.527950310559008,6,0,2500.0,2625.0,125.0,-125.0,5.0,-5.0
48,1.0,1,1,0,0,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,2,19.27083333333333,7,0,925.0,860.0,65.0,65.0,7.027027027027027,7.027027027027027
100,3.0,1,7,0,1,1,1,1,1,0, Centro , Lavapiés-Embajadores ,1355,1106,4,13.0,6,0,1300.0,1600.0,300.0,-300.0,23.076923076923077,-23.076923076923077
72,2.0,2,1,0,1,1,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,2,18.055555555555557,7,0,1300.0,1752.0,452.0,-452.0,34.76923076923077,-34.76923076923077
90,2.0,2,3,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,21.11111111111111,7,0,1900.0,1650.0,250.0,250.0,13.157894736842104,13.157894736842104
140,4.0,2,1,1,1,1,1,0,0,0, Moratalaz , Marroquina ,956,937,3,10.714285714285714,2,0,1500.0,1675.0,175.0,-175.0,11.666666666666666,-11.666666666666666
33,1.0,1,4,0,1,0,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,31.818181818181817,7,0,1050.0,1000.0,50.0,50.0,4.761904761904762,4.761904761904762
32,1.0,1,5,0,1,0,1,0,0,0, Chamberí , Trafalgar ,1671,1474,1,21.5625,7,0,690.0,1225.0,535.0,-535.0,77.53623188405797,-77.53623188405797
97,2.0,2,5,0,1,1,1,0,0,1, Arganzuela , Legazpi ,1094,1278,6,13.917525773195875,4,0,1350.0,1475.0,125.0,-125.0,9.25925925925926,-9.25925925925926
72,3.0,1,7,0,1,0,1,0,1,0, Retiro , Pacífico ,1790,1185,2,16.666666666666668,5,0,1200.0,1800.0,600.0,-600.0,50.0,-50.0
65,1.0,1,2,0,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,15.384615384615385,6,0,1000.0,1175.0,175.0,-175.0,17.5,-17.5
130,2.0,2,4,1,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,21.538461538461537,8,0,2800.0,1600.0,1200.0,1200.0,42.857142857142854,42.857142857142854
85,1.0,1,4,0,0,1,1,0,1,0, Chamberí , Trafalgar ,1671,1474,3,11.764705882352944,7,0,1000.0,895.0,105.0,105.0,10.5,10.5
73,2.0,1,5,0,0,0,1,0,0,0, Arganzuela , Delicias ,1094,1116,0,15.054794520547945,5,0,1099.0,1015.0,84.0,84.0,7.643312101910828,7.643312101910828
55,1.0,1,5,1,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,21.818181818181817,6,0,1200.0,1050.0,150.0,150.0,12.5,12.5
45,1.0,1,0,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,20.88888888888889,8,0,940.0,1075.0,135.0,-135.0,14.361702127659575,-14.361702127659575
70,3.0,1,4,0,0,0,1,0,0,0, Ciudad Lineal , Ventas ,1263,888,0,10.714285714285714,3,0,750.0,695.0,55.0,55.0,7.333333333333333,7.333333333333333
138,1.0,1,5,0,1,0,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,2,14.130434782608695,7,0,1950.0,1707.5,242.5,242.5,12.435897435897436,12.435897435897436
65,2.0,1,1,0,0,0,1,0,0,0, Puente de Vallecas , San Diego ,775,729,0,12.307692307692307,3,0,800.0,700.0,100.0,100.0,12.5,12.5
50,1.0,1,3,0,1,1,1,0,0,1, Chamartín , Prosperidad ,1950,1203,4,19.6,5,0,980.0,1325.0,345.0,-345.0,35.204081632653065,-35.204081632653065
100,4.0,1,4,0,1,0,1,0,0,1, Fuencarral , Mirasierra ,1744,2842,4,15.0,2,0,1500.0,1350.0,150.0,150.0,10.0,10.0
70,2.0,1,7,0,1,0,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,1,18.571428571428573,6,0,1300.0,1175.0,125.0,125.0,9.615384615384615,9.615384615384615
140,4.0,2,4,0,0,1,1,0,0,0, Barajas , Alameda de Osuna ,1082,1309,5,8.928571428571429,1,0,1250.0,1050.0,200.0,200.0,16.0,16.0
40,1.0,1,3,0,0,0,0,0,0,0, Chamberí , Vallehermoso ,1671,1693,1,17.5,6,0,700.0,1062.5,362.5,-362.5,51.785714285714285,-51.785714285714285
37,1.0,1,4,0,0,0,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,0,34.864864864864856,8,0,1290.0,875.0,415.0,415.0,32.17054263565891,32.17054263565891
65,3.0,1,2,1,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,24.615384615384613,8,0,1600.0,2350.0,750.0,-750.0,46.875,-46.875
65,2.0,2,1,0,1,0,1,0,0,0, Ciudad Lineal , Concepción ,1263,1073,2,13.769230769230768,4,0,895.0,1200.0,305.0,-305.0,34.07821229050279,-34.07821229050279
100,2.0,1,1,0,1,1,1,1,0,1, Chamberí , Gaztambide ,1671,1448,6,18.0,6,0,1800.0,1800.0,0.0,0.0,0.0,0.0
35,1.0,1,0,0,0,0,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,1,19.285714285714285,5,0,675.0,745.0,70.0,-70.0,10.37037037037037,-10.37037037037037
70,1.0,1,2,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,2,18.571428571428573,6,0,1300.0,1550.0,250.0,-250.0,19.23076923076923,-19.23076923076923
70,2.0,1,2,0,1,1,1,0,0,1, Puente de Vallecas , Numancia ,775,787,3,11.428571428571427,4,0,800.0,1100.0,300.0,-300.0,37.5,-37.5
47,2.0,1,1,0,0,1,1,1,1,0, Carabanchel , San Isidro ,892,951,3,14.893617021276595,3,0,700.0,772.5,72.5,-72.5,10.357142857142858,-10.357142857142858
55,1.0,1,3,0,1,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,2,16.363636363636363,7,0,900.0,950.0,50.0,-50.0,5.555555555555555,-5.555555555555555
80,2.0,2,8,0,1,1,1,0,0,0, Chamberí , Vallehermoso ,1671,1693,3,45.5625,6,0,3645.0,2880.0,765.0,765.0,20.987654320987655,20.987654320987655
72,1.0,1,3,0,1,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,3,15.555555555555555,6,0,1120.0,1100.0,20.0,20.0,1.7857142857142858,1.7857142857142858
60,1.0,1,3,1,1,1,1,0,0,0, Chamartín , Castilla ,1950,1451,4,18.33333333333333,5,0,1100.0,1325.0,225.0,-225.0,20.454545454545453,-20.454545454545453
71,3.0,1,7,0,0,0,0,1,0,0, Chamartín , Prosperidad ,1950,1203,2,18.309859154929573,5,0,1300.0,1150.0,150.0,150.0,11.538461538461538,11.538461538461538
57,1.0,1,4,0,0,0,0,1,0,0, Centro , Malasaña-Universidad ,1355,1313,1,24.561403508771928,7,0,1400.0,1025.0,375.0,375.0,26.785714285714285,26.785714285714285
222,4.0,2,4,1,1,0,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,3,13.288288288288289,8,0,2950.0,3407.5,457.5,-457.5,15.508474576271187,-15.508474576271187
59,2.0,1,1,0,0,0,1,0,0,0, Latina , Lucero ,992,964,0,14.406779661016948,2,0,850.0,1025.0,175.0,-175.0,20.58823529411765,-20.58823529411765
60,1.0,1,3,0,1,0,0,1,0,0, Centro , Chueca-Justicia ,1355,1709,2,45.0,8,0,2700.0,1722.5,977.5,977.5,36.2037037037037,36.2037037037037
35,1.0,2,0,0,1,1,1,0,1,0, Tetuán , Ventilla-Almenara ,1190,1189,4,26.857142857142854,5,0,940.0,2067.5,1127.5,-1127.5,119.94680851063829,-119.94680851063829
230,4.0,3,3,0,1,1,1,0,1,0, Barrio de Salamanca , Recoletos ,2079,2933,4,20.869565217391305,8,0,4800.0,1700.0,3100.0,3100.0,64.58333333333333,64.58333333333333
50,1.0,1,4,1,1,1,1,0,0,0, Ciudad Lineal , Concepción ,1263,1073,3,16.0,4,0,800.0,1250.0,450.0,-450.0,56.25,-56.25
75,1.0,1,1,1,1,1,1,1,1,1, Moncloa , Argüelles ,2151,1727,7,28.0,6,0,2100.0,1450.0,650.0,650.0,30.952380952380953,30.952380952380953
45,1.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,17.777777777777782,8,0,800.0,800.0,0.0,0.0,0.0,0.0
94,3.0,2,3,0,1,1,1,0,0,0, Retiro , Ibiza ,1790,1462,3,21.063829787234038,7,0,1980.0,1740.0,240.0,240.0,12.121212121212121,12.121212121212121
35,1.0,1,0,0,0,0,0,0,0,0, Tetuán , Bellas Vistas ,1190,969,0,17.142857142857142,5,0,600.0,700.0,100.0,-100.0,16.666666666666668,-16.666666666666668
130,3.0,1,1,0,0,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,11.923076923076925,6,0,1550.0,1550.0,0.0,0.0,0.0,0.0
50,1.0,1,7,0,1,1,1,0,0,0, Ciudad Lineal , San Juan Bautista ,1263,2033,5,18.0,4,0,900.0,1075.0,175.0,-175.0,19.444444444444443,-19.444444444444443
73,1.0,1,1,0,1,1,1,1,1,0, Centro , Palacio ,1355,1370,5,16.438356164383563,6,0,1200.0,1300.0,100.0,-100.0,8.333333333333334,-8.333333333333334
70,2.0,2,2,0,1,0,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,2,21.714285714285715,6,0,1520.0,1590.0,70.0,-70.0,4.605263157894737,-4.605263157894737
75,2.0,1,2,0,0,1,1,1,1,0, Latina , Puerta del Ángel ,992,1047,3,12.0,5,0,900.0,925.0,25.0,-25.0,2.7777777777777777,-2.7777777777777777
80,2.0,1,5,0,1,1,0,1,1,0, Barrio de Salamanca , Recoletos ,2079,2933,5,17.5,8,0,1400.0,1300.0,100.0,100.0,7.142857142857143,7.142857142857143
30,1.0,1,1,0,0,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,0,20.0,6,0,600.0,745.0,145.0,-145.0,24.166666666666668,-24.166666666666668
151,3.0,2,5,1,1,1,1,1,0,0, Retiro , Estrella ,1790,1413,6,12.251655629139073,4,0,1850.0,1600.0,250.0,250.0,13.513513513513514,13.513513513513514
214,4.0,4,4,0,1,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,18.457943925233646,7,0,3950.0,3200.0,750.0,750.0,18.9873417721519,18.9873417721519
50,1.0,1,2,1,1,1,1,1,0,0, Barrio de Salamanca , Guindalera ,2079,1349,4,17.0,6,0,850.0,1575.0,725.0,-725.0,85.29411764705883,-85.29411764705883
252,5.0,4,5,0,1,1,0,1,0,0, Moncloa , Valdezarza ,2151,1239,3,11.111111111111109,4,1,2800.0,3150.0,350.0,-350.0,12.5,-12.5
144,4.0,2,0,1,0,1,1,0,0,0, Barajas , Alameda de Osuna ,1082,1309,4,8.333333333333334,1,0,1200.0,1550.0,350.0,-350.0,29.166666666666668,-29.166666666666668
81,2.0,2,9,0,1,1,1,0,0,0, Carabanchel , Abrantes ,892,838,6,10.987654320987657,1,0,890.0,1450.0,560.0,-560.0,62.92134831460674,-62.92134831460674
80,3.0,1,6,0,1,1,1,1,0,1, Fuencarral , Tres Olivos - Valverde ,1744,1286,4,20.625,2,0,1650.0,1600.0,50.0,50.0,3.0303030303030303,3.0303030303030303
190,3.0,2,7,0,1,0,1,0,0,1, Barrio de Salamanca , Lista ,2079,1715,2,18.94736842105263,7,0,3600.0,3250.0,350.0,350.0,9.722222222222221,9.722222222222221
60,1.0,1,1,1,0,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,30.0,6,0,1800.0,1345.0,455.0,455.0,25.27777777777778,25.27777777777778
68,3.0,1,4,0,0,1,0,0,0,1, Centro , Malasaña-Universidad ,1355,1313,3,17.647058823529417,7,0,1200.0,1025.0,175.0,175.0,14.583333333333334,14.583333333333334
57,2.0,1,2,0,0,0,1,0,1,0, Fuencarral , Tres Olivos - Valverde ,1744,1286,2,13.421052631578947,2,0,765.0,850.0,85.0,-85.0,11.11111111111111,-11.11111111111111
98,3.0,2,2,0,0,0,1,0,0,0, Chamartín , Prosperidad ,1950,1203,0,12.244897959183671,5,0,1200.0,1112.5,87.5,87.5,7.291666666666667,7.291666666666667
54,3.0,1,2,0,0,0,1,0,0,0, Latina , Aluche ,992,920,0,16.11111111111111,1,0,870.0,855.0,15.0,15.0,1.7241379310344827,1.7241379310344827
120,3.0,2,1,0,1,1,1,0,0,1, Barajas , Alameda de Osuna ,1082,1309,7,10.833333333333336,1,0,1300.0,950.0,350.0,350.0,26.923076923076923,26.923076923076923
75,1.0,2,0,1,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,23.93333333333333,6,0,1795.0,1445.0,350.0,350.0,19.498607242339833,19.498607242339833
45,1.0,1,4,0,1,1,1,0,0,0, Chamberí , Almagro ,1671,2327,2,54.0,8,0,2430.0,1805.0,625.0,625.0,25.720164609053498,25.720164609053498
171,4.0,2,5,0,1,1,1,0,0,0, Fuencarral , La Paz ,1744,1615,5,10.526315789473683,2,0,1800.0,915.0,885.0,885.0,49.166666666666664,49.166666666666664
137,3.0,2,4,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,18.248175182481752,7,0,2500.0,2100.0,400.0,400.0,16.0,16.0
80,2.0,2,7,0,0,1,1,0,0,0, Arganzuela , Legazpi ,1094,1278,1,15.0,4,0,1200.0,1000.0,200.0,200.0,16.666666666666668,16.666666666666668
75,2.0,1,3,0,1,1,1,1,0,1, Chamartín , Prosperidad ,1950,1203,5,17.333333333333332,5,0,1300.0,792.5,507.5,507.5,39.03846153846154,39.03846153846154
180,2.0,3,4,0,1,0,1,1,0,0, Centro , Huertas-Cortes ,1355,1450,3,16.38888888888889,7,0,2950.0,2400.0,550.0,550.0,18.64406779661017,18.64406779661017
90,2.0,2,1,0,0,1,1,1,0,0, Arganzuela , Acacias ,1094,1044,4,14.444444444444445,5,0,1300.0,875.0,425.0,425.0,32.69230769230769,32.69230769230769
69,2.0,1,3,0,1,0,1,0,1,0, Centro , Sol ,1355,1312,3,23.18840579710145,6,0,1600.0,1497.5,102.5,102.5,6.40625,6.40625
45,2.0,1,0,0,1,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,19.11111111111111,6,0,860.0,1045.0,185.0,-185.0,21.511627906976745,-21.511627906976745
150,2.0,2,3,1,1,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,4,13.3,7,0,1995.0,1325.0,670.0,670.0,33.583959899749374,33.583959899749374
90,1.0,1,3,0,1,1,1,0,0,1, Barrio de Salamanca , Recoletos ,2079,2933,4,20.555555555555557,8,0,1850.0,1300.0,550.0,550.0,29.72972972972973,29.72972972972973
70,3.0,2,4,0,1,0,1,1,1,0, Centro , Chueca-Justicia ,1355,1709,3,25.714285714285715,8,0,1800.0,1375.0,425.0,425.0,23.61111111111111,23.61111111111111
110,3.0,2,4,0,1,1,1,0,1,0, Barrio de Salamanca , Goya ,2079,1759,4,18.09090909090909,7,0,1990.0,1810.0,180.0,180.0,9.045226130653266,9.045226130653266
60,1.0,1,1,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,18.33333333333333,7,0,1100.0,1527.5,427.5,-427.5,38.86363636363637,-38.86363636363637
48,1.0,1,1,1,0,1,1,0,0,0, Chamberí , Arapiles ,1671,1325,2,15.625,7,0,750.0,1200.0,450.0,-450.0,60.0,-60.0
70,2.0,2,1,1,1,1,1,0,0,0, Hortaleza , Palomas ,2693,3010,4,42.857142857142854,5,0,3000.0,2000.0,1000.0,1000.0,33.333333333333336,33.333333333333336
270,4.0,3,4,1,1,1,1,0,1,0, Chamberí , Almagro ,1671,2327,4,16.666666666666668,8,0,4500.0,4250.0,250.0,250.0,5.555555555555555,5.555555555555555
65,2.0,1,1,0,1,0,1,0,0,0, Villaverde , San Andrés ,843,796,2,12.307692307692307,1,0,800.0,1050.0,250.0,-250.0,31.25,-31.25
70,2.0,1,2,0,1,1,1,1,0,0, Barajas , Casco Histórico de Barajas ,1082,893,4,12.142857142857142,2,0,850.0,750.0,100.0,100.0,11.764705882352942,11.764705882352942
87,2.0,1,3,0,1,1,1,0,0,1, Ciudad Lineal , Pueblo Nuevo ,1263,899,5,9.195402298850574,3,0,800.0,1075.0,275.0,-275.0,34.375,-34.375
57,1.0,1,3,0,1,1,1,0,0,0, San Blas , Rejas ,1071,968,5,13.596491228070176,2,0,775.0,1050.0,275.0,-275.0,35.483870967741936,-35.483870967741936
37,1.0,1,1,0,1,1,1,0,0,0, Fuencarral , Pilar ,1744,996,4,17.567567567567572,4,0,650.0,800.0,150.0,-150.0,23.076923076923077,-23.076923076923077
85,2.0,1,2,1,0,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,14.117647058823529,7,0,1200.0,1325.0,125.0,-125.0,10.416666666666666,-10.416666666666666
71,2.0,2,1,0,1,1,1,0,1,0, Chamberí , Almagro ,1671,2327,4,16.901408450704224,8,0,1200.0,1050.0,150.0,150.0,12.5,12.5
35,1.0,1,0,0,1,0,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,38.57142857142857,7,0,1350.0,795.0,555.0,555.0,41.111111111111114,41.111111111111114
80,1.0,2,1,0,1,1,1,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,28.6875,7,0,2295.0,2325.0,30.0,-30.0,1.3071895424836601,-1.3071895424836601
65,1.0,1,3,1,0,1,1,1,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,13.769230769230768,6,0,895.0,1097.5,202.5,-202.5,22.625698324022345,-22.625698324022345
35,1.0,1,1,0,0,0,0,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,1,20.0,6,0,700.0,1025.0,325.0,-325.0,46.42857142857143,-46.42857142857143
110,3.0,2,9,0,1,1,1,1,0,0, Chamartín , Prosperidad ,1950,1203,5,13.636363636363635,5,0,1500.0,1600.0,100.0,-100.0,6.666666666666667,-6.666666666666667
86,3.0,1,0,0,1,1,1,0,0,0, Ciudad Lineal , Colina ,1263,1193,3,11.627906976744184,4,0,1000.0,997.5,2.5,2.5,0.25,0.25
60,2.0,2,0,0,0,0,1,0,0,0, Latina , Puerta del Ángel ,992,1047,1,18.33333333333333,5,0,1100.0,1025.0,75.0,75.0,6.818181818181818,6.818181818181818
45,1.0,1,5,0,1,1,1,0,0,1, Arganzuela , Legazpi ,1094,1278,4,20.0,4,0,900.0,1100.0,200.0,-200.0,22.22222222222222,-22.22222222222222
60,1.0,1,6,0,0,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,1,15.833333333333336,6,0,950.0,1149.5,199.5,-199.5,21.0,-21.0
63,1.0,1,9,0,1,1,1,0,0,0, Tetuán , Ventilla-Almenara ,1190,1189,2,18.41269841269841,5,0,1160.0,1100.0,60.0,60.0,5.172413793103448,5.172413793103448
33,1.0,1,0,0,0,1,0,1,0,0, Barrio de Salamanca , Lista ,2079,1715,2,21.51515151515152,7,0,710.0,1050.0,340.0,-340.0,47.88732394366197,-47.88732394366197
223,4.0,4,5,1,1,1,1,0,0,1, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,4,20.179372197309412,6,0,4500.0,2125.0,2375.0,2375.0,52.77777777777778,52.77777777777778
110,2.0,2,3,0,1,1,1,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,24.54545454545455,8,0,2700.0,1800.0,900.0,900.0,33.333333333333336,33.333333333333336
220,4.0,2,7,1,1,1,1,0,0,1, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,4,11.363636363636365,6,0,2500.0,2500.0,0.0,0.0,0.0,0.0
85,2.0,1,2,0,1,0,1,1,0,0, Moncloa , Argüelles ,2151,1727,2,34.94117647058823,6,0,2970.0,1575.0,1395.0,1395.0,46.96969696969697,46.96969696969697
50,2.0,2,0,0,0,0,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,1,17.8,6,0,890.0,850.0,40.0,40.0,4.49438202247191,4.49438202247191
70,2.0,1,4,0,1,1,0,0,0,0, Centro , Sol ,1355,1312,3,18.571428571428573,6,0,1300.0,1130.0,170.0,170.0,13.076923076923077,13.076923076923077
55,1.0,1,3,0,0,0,0,0,0,0, Centro , Sol ,1355,1312,0,15.0,6,0,825.0,850.0,25.0,-25.0,3.0303030303030303,-3.0303030303030303
35,2.0,1,3,0,0,0,0,0,0,0, Latina , Puerta del Ángel ,992,1047,1,21.428571428571427,5,0,750.0,715.0,35.0,35.0,4.666666666666667,4.666666666666667
155,3.0,2,3,0,0,1,1,1,0,0, Moncloa , Aravaca ,2151,2367,4,9.612903225806454,4,0,1490.0,1395.0,95.0,95.0,6.375838926174497,6.375838926174497
155,3.0,2,1,1,1,1,1,0,0,0, Chamartín , El Viso ,1950,3136,4,18.70967741935484,7,0,2900.0,1875.0,1025.0,1025.0,35.3448275862069,35.3448275862069
88,3.0,1,1,0,0,1,1,0,0,0, Chamberí , Gaztambide ,1671,1448,3,17.045454545454547,6,0,1500.0,1062.5,437.5,437.5,29.166666666666668,29.166666666666668
85,3.0,1,3,1,0,0,1,1,0,0, Tetuán , Cuzco-Castillejos ,1190,1341,2,18.823529411764707,6,0,1600.0,1150.0,450.0,450.0,28.125,28.125
104,3.0,2,5,1,1,1,1,1,0,1, Barrio de Salamanca , Fuente del Berro ,2079,1181,6,16.25,5,0,1690.0,1775.0,85.0,-85.0,5.029585798816568,-5.029585798816568
75,2.0,1,3,0,1,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,3,18.53333333333333,6,0,1390.0,1325.0,65.0,65.0,4.676258992805756,4.676258992805756
55,2.0,2,3,1,1,1,1,1,0,0, Centro , Malasaña-Universidad ,1355,1313,4,47.27272727272727,7,0,2600.0,2450.0,150.0,150.0,5.769230769230769,5.769230769230769
50,2.0,1,1,1,0,1,1,1,0,0, Moncloa , Ciudad Universitaria ,2151,2786,3,22.0,5,0,1100.0,1425.0,325.0,-325.0,29.545454545454547,-29.545454545454547
87,2.0,1,3,0,0,1,1,1,0,0, Latina , Aluche ,992,920,3,10.344827586206897,1,0,900.0,700.0,200.0,200.0,22.22222222222222,22.22222222222222
70,1.0,1,3,0,1,1,1,0,1,0, Chamberí , Almagro ,1671,2327,5,26.42857142857143,8,0,1850.0,1050.0,800.0,800.0,43.24324324324324,43.24324324324324
125,2.0,1,3,0,1,1,1,0,0,0, Centro , Huertas-Cortes ,1355,1450,3,15.2,7,0,1900.0,1415.0,485.0,485.0,25.526315789473685,25.526315789473685
38,1.0,1,4,0,1,1,0,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,3,23.684210526315788,6,0,900.0,940.0,40.0,-40.0,4.444444444444445,-4.444444444444445
210,4.0,4,3,1,1,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,3,19.285714285714285,6,0,4050.0,3620.0,430.0,430.0,10.617283950617283,10.617283950617283
31,2.0,1,3,0,0,1,1,0,0,0, Arganzuela , Chopera ,1094,981,2,27.741935483870968,5,0,860.0,855.0,5.0,5.0,0.5813953488372093,0.5813953488372093
140,4.0,3,7,1,0,1,1,1,0,0, Tetuán , Bellas Vistas ,1190,969,3,15.0,5,0,2100.0,1150.0,950.0,950.0,45.23809523809524,45.23809523809524
