sq_mt_built,n_rooms,n_bathrooms,floor,has_central_heating,has_ac,has_fitted_wardrobes,is_exterior,has_terrace,has_balcony,has_storage_room,District,Neighborhood,Avg_price_distr,Avg_price_neigh,has_sum,rent_price_area,Neigh_cluster,house_type_id_HouseType 2: Casa o chalet,rent_price,predictions_lgb,residuals_lgb_abs,residuals_lgb,resid_percent_lgb,resid_percent_lgb_abs
154,3.0,2,4,0,0,1,1,0,1,1, Moncloa , Argüelles ,2151,1727,5,12.662337662337663,6,0,1950.0,2023.366493728748,73.36649372874808,-73.36649372874808,-3.762384293781953,3.762384293781953
59,1.0,1,1,0,1,1,1,0,0,1, Hortaleza , Conde Orgaz-Piovera ,2693,4039,5,20.508474576271187,5,0,1210.0,1088.3007222161468,121.69927778385318,121.69927778385318,10.05779155238456,10.05779155238456
155,4.0,4,3,0,1,1,1,0,0,1, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,5,20.0,6,0,3100.0,2690.21565259988,409.78434740012017,409.78434740012017,13.218849916132909,13.218849916132909
81,1.0,1,2,0,0,1,1,0,1,0, Centro , Palacio ,1355,1370,3,11.728395061728394,6,0,950.0,1209.5577514576942,259.55775145769417,-259.55775145769417,-27.321868574494125,27.321868574494125
75,3.0,2,3,0,0,1,1,0,1,0, Chamberí , Gaztambide ,1671,1448,3,21.33333333333333,6,0,1600.0,1479.9954799570587,120.0045200429413,120.0045200429413,7.500282502683831,7.500282502683831
65,1.0,2,3,0,1,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,5,22.30769230769231,8,0,1450.0,1579.0588750235936,129.0588750235936,-129.0588750235936,-8.900612070592663,8.900612070592663
30,0.0,1,5,0,0,0,1,0,0,1, Centro , Lavapiés-Embajadores ,1355,1106,2,21.66666666666667,6,0,650.0,701.7079653640477,51.70796536404771,-51.70796536404771,-7.955071594468878,7.955071594468878
80,3.0,1,9,1,1,0,1,0,0,0, Latina , Águilas ,992,800,3,10.625,1,0,850.0,988.4437923573391,138.44379235733913,-138.44379235733913,-16.28750498321637,16.28750498321637
110,4.0,2,3,1,0,1,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,19.545454545454547,7,0,2150.0,1904.2499261899181,245.75007381008186,245.75007381008186,11.430235991166597,11.430235991166597
150,4.0,3,3,1,1,1,1,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,16.666666666666668,8,0,2500.0,2497.819878264635,2.1801217353649918,2.1801217353649918,0.08720486941459966,0.08720486941459966
81,2.0,1,2,0,1,0,1,0,0,0, Tetuán , Ventilla-Almenara ,1190,1189,3,12.345679012345679,5,0,1000.0,1099.8522302085787,99.8522302085787,-99.8522302085787,-9.98522302085787,9.98522302085787
50,1.0,1,6,0,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,2,25.0,8,0,1250.0,1624.5728150358561,374.57281503585614,-374.57281503585614,-29.96582520286849,29.96582520286849
83,4.0,1,5,0,0,1,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,2,20.48192771084337,6,0,1700.0,1485.6637386844302,214.3362613155698,214.3362613155698,12.608015371504106,12.608015371504106
70,2.0,2,3,0,1,1,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,3,23.57142857142857,7,0,1650.0,2127.1172043797937,477.11720437979375,-477.11720437979375,-28.916194204835985,28.916194204835985
150,3.0,3,2,0,1,1,1,0,1,0, Barrio de Salamanca , Castellana ,2079,2512,4,23.33333333333333,8,0,3500.0,3667.061277615648,167.06127761564812,-167.06127761564812,-4.77317936044709,4.77317936044709
85,3.0,1,5,1,1,0,1,0,1,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,3,17.647058823529417,5,0,1500.0,1415.1749029537054,84.82509704629456,84.82509704629456,5.655006469752971,5.655006469752971
80,1.0,1,1,0,1,1,0,1,1,0, Centro , Lavapiés-Embajadores ,1355,1106,6,13.75,6,0,1100.0,1449.8727388246086,349.87273882460863,-349.87273882460863,-31.806612620418964,31.806612620418964
47,2.0,1,5,0,0,0,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,0,25.53191489361702,7,0,1200.0,1239.7595633802775,39.75956338027754,-39.75956338027754,-3.3132969483564616,3.3132969483564616
140,3.0,2,1,0,1,1,1,0,1,1, Moncloa , Argüelles ,2151,1727,5,14.285714285714285,6,0,2000.0,2358.8690732945142,358.86907329451424,-358.86907329451424,-17.943453664725713,17.943453664725713
32,1.0,1,1,0,1,0,1,0,0,0, Arganzuela , Palos de Moguer ,1094,1075,1,26.5625,6,0,850.0,843.0310750429372,6.968924957062768,6.968924957062768,0.8198735243603257,0.8198735243603257
80,2.0,1,6,0,1,1,1,0,0,0, Chamberí , Vallehermoso ,1671,1693,3,20.625,6,0,1650.0,1522.3422605453968,127.65773945460319,127.65773945460319,7.736832694218375,7.736832694218375
130,3.0,2,2,1,1,1,1,1,1,0, Barrio de Salamanca , Castellana ,2079,2512,6,18.846153846153847,8,0,2450.0,2348.7930602661277,101.20693973387233,101.20693973387233,4.130895499341728,4.130895499341728
234,3.0,3,2,1,1,1,1,0,1,0, Barrio de Salamanca , Castellana ,2079,2512,4,18.37606837606837,8,0,4300.0,3409.414165906279,890.5858340937211,890.5858340937211,20.711298467295837,20.711298467295837
40,1.0,1,6,0,1,0,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,2,21.25,7,0,850.0,931.866103775291,81.86610377529098,-81.86610377529098,-9.63130632650482,9.63130632650482
80,2.0,1,6,0,1,1,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,3,15.0,7,0,1200.0,1404.1853034002322,204.18530340023221,-204.18530340023221,-17.01544195001935,17.01544195001935
60,2.0,1,3,0,1,1,1,0,0,0, Chamartín , Prosperidad ,1950,1203,3,15.0,5,0,900.0,1011.1908905133932,111.19089051339324,-111.19089051339324,-12.354543390377026,12.354543390377026
240,5.0,3,7,1,1,1,1,0,0,1, Tetuán , Cuzco-Castillejos ,1190,1341,4,12.5,6,0,3000.0,2860.32947634455,139.67052365544987,139.67052365544987,4.655684121848329,4.655684121848329
85,2.0,2,0,1,0,1,1,0,0,0, Chamartín , Nueva España ,1950,2310,2,12.941176470588234,6,0,1100.0,1312.2893699786514,212.2893699786514,-212.2893699786514,-19.29903363442285,19.29903363442285
55,1.0,1,2,0,1,1,1,0,0,0, Centro , Palacio ,1355,1370,2,14.909090909090908,6,0,820.0,1068.74087826335,248.74087826334994,-248.74087826334994,-30.334253446749994,30.334253446749994
114,3.0,2,6,1,1,0,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,15.789473684210524,6,0,1800.0,1898.5667991012454,98.56679910124535,-98.56679910124535,-5.475933283402519,5.475933283402519
95,3.0,1,3,0,0,0,1,0,0,0, Chamberí , Gaztambide ,1671,1448,1,11.052631578947368,6,0,1050.0,1589.100286231378,539.100286231378,-539.100286231378,-51.34288440298839,51.34288440298839
90,2.0,2,0,1,1,1,1,1,0,0, Barrio de Salamanca , Goya ,2079,1759,6,20.555555555555557,7,0,1850.0,1823.3639009126116,26.636099087388402,26.636099087388402,1.4397891398588325,1.4397891398588325
60,3.0,1,3,0,1,0,0,0,0,0, Moratalaz , Marroquina ,956,937,1,12.5,2,0,750.0,847.0386108007949,97.03861080079491,-97.03861080079491,-12.93848144010599,12.93848144010599
70,2.0,1,3,1,0,0,0,0,0,0, Chamberí , Arapiles ,1671,1325,2,15.0,7,0,1050.0,1245.14601702166,195.1460170216601,-195.1460170216601,-18.585334954443816,18.585334954443816
121,2.0,2,3,0,1,1,1,0,1,0, Chamberí , Almagro ,1671,2327,3,20.66115702479339,8,0,2500.0,2643.283760192983,143.2837601929832,-143.2837601929832,-5.7313504077193285,5.7313504077193285
160,4.0,3,2,0,0,0,1,0,0,1, Moncloa , Valdemarín ,2151,2975,3,14.6875,4,0,2350.0,2333.7109665284283,16.289033471571656,16.289033471571656,0.6931503604924109,0.6931503604924109
94,2.0,1,1,0,1,1,1,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,3,13.72340425531915,6,0,1290.0,1408.269012791623,118.26901279162303,-118.26901279162303,-9.168140526482405,9.168140526482405
49,2.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Goya ,2079,1759,3,22.448979591836732,7,0,1100.0,1194.3528831599674,94.3528831599674,-94.3528831599674,-8.577534832724309,8.577534832724309
160,5.0,2,2,1,1,1,1,1,1,1, Chamberí , Arapiles ,1671,1325,7,16.1875,7,0,2590.0,2627.4425189107633,37.44251891076328,-37.44251891076328,-1.4456571008016712,1.4456571008016712
110,3.0,1,1,0,0,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,2,12.727272727272727,6,0,1400.0,1670.0062575104341,270.0062575104341,-270.0062575104341,-19.286161250745295,19.286161250745295
25,1.0,1,1,0,1,1,0,0,0,0, Barrio de Salamanca , Fuente del Berro ,2079,1181,3,32.0,5,0,800.0,814.747808381177,14.747808381177038,-14.747808381177038,-1.8434760476471297,1.8434760476471297
60,2.0,2,1,0,0,1,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,2,12.5,8,0,750.0,1548.004737625775,798.0047376257751,-798.0047376257751,-106.40063168343667,106.40063168343667
115,2.0,2,2,0,1,1,1,0,1,0, Chamberí , Trafalgar ,1671,1474,5,13.478260869565215,7,0,1550.0,1932.111972520813,382.11197252081297,-382.11197252081297,-24.65238532392342,24.65238532392342
161,3.0,2,1,1,1,1,1,0,0,1, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,4,15.527950310559008,6,0,2500.0,2615.045567129831,115.04556712983094,-115.04556712983094,-4.601822685193238,4.601822685193238
48,1.0,1,1,0,0,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,2,19.27083333333333,7,0,925.0,875.3315449483413,49.668455051658725,49.668455051658725,5.369562708287431,5.369562708287431
100,3.0,1,7,0,1,1,1,1,1,0, Centro , Lavapiés-Embajadores ,1355,1106,4,13.0,6,0,1300.0,1788.2682477164847,488.26824771648467,-488.26824771648467,-37.55909597819113,37.55909597819113
72,2.0,2,1,0,1,1,1,0,0,0, Chamartín , Ciudad Jardín ,1950,1529,2,18.055555555555557,7,0,1300.0,1436.3110624717942,136.31106247179423,-136.31106247179423,-10.485466343984172,10.485466343984172
90,2.0,2,3,0,1,1,1,0,1,0, Centro , Malasaña-Universidad ,1355,1313,4,21.11111111111111,7,0,1900.0,1593.4443139507155,306.55568604928453,306.55568604928453,16.134509792067607,16.134509792067607
140,4.0,2,1,1,1,1,1,0,0,0, Moratalaz , Marroquina ,956,937,3,10.714285714285714,2,0,1500.0,1530.7993195522188,30.799319552218776,-30.799319552218776,-2.0532879701479185,2.0532879701479185
33,1.0,1,4,0,1,0,0,0,0,0, Barrio de Salamanca , Lista ,2079,1715,2,31.818181818181817,7,0,1050.0,1024.5716906986852,25.428309301314812,25.428309301314812,2.421743742982363,2.421743742982363
32,1.0,1,5,0,1,0,1,0,0,0, Chamberí , Trafalgar ,1671,1474,1,21.5625,7,0,690.0,1055.5098715158388,365.50987151583877,-365.50987151583877,-52.972445147223006,52.972445147223006
97,2.0,2,5,0,1,1,1,0,0,1, Arganzuela , Legazpi ,1094,1278,6,13.917525773195875,4,0,1350.0,1316.0331782879186,33.966821712081355,33.966821712081355,2.5160608675615816,2.5160608675615816
72,3.0,1,7,0,1,0,1,0,1,0, Retiro , Pacífico ,1790,1185,2,16.666666666666668,5,0,1200.0,1212.970660169645,12.970660169645043,-12.970660169645043,-1.0808883474704203,1.0808883474704203
65,1.0,1,2,0,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,15.384615384615385,6,0,1000.0,1135.69248257838,135.6924825783799,-135.6924825783799,-13.56924825783799,13.56924825783799
130,2.0,2,4,1,1,1,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,3,21.538461538461537,8,0,2800.0,2746.9002607754483,53.09973922455174,53.09973922455174,1.896419258019705,1.896419258019705
85,1.0,1,4,0,0,1,1,0,1,0, Chamberí , Trafalgar ,1671,1474,3,11.764705882352944,7,0,1000.0,1218.0886857102673,218.08868571026733,-218.08868571026733,-21.808868571026732,21.808868571026732
73,2.0,1,5,0,0,0,1,0,0,0, Arganzuela , Delicias ,1094,1116,0,15.054794520547945,5,0,1099.0,1077.5689577690073,21.431042230992716,21.431042230992716,1.950049338579865,1.950049338579865
55,1.0,1,5,1,1,1,1,0,0,0, Tetuán , Cuatro Caminos ,1190,1373,3,21.818181818181817,6,0,1200.0,1021.722262823556,178.27773717644402,178.27773717644402,14.856478098037002,14.856478098037002
45,1.0,1,0,0,1,1,1,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,20.88888888888889,8,0,940.0,930.7164859957944,9.283514004205585,9.283514004205585,0.9876078727878282,0.9876078727878282
70,3.0,1,4,0,0,0,1,0,0,0, Ciudad Lineal , Ventas ,1263,888,0,10.714285714285714,3,0,750.0,927.7411382409399,177.7411382409399,-177.7411382409399,-23.69881843212532,23.69881843212532
138,1.0,1,5,0,1,0,1,1,0,0, Barrio de Salamanca , Lista ,2079,1715,2,14.130434782608695,7,0,1950.0,2422.2897105769202,472.28971057692024,-472.28971057692024,-24.219985157790784,24.219985157790784
65,2.0,1,1,0,0,0,1,0,0,0, Puente de Vallecas , San Diego ,775,729,0,12.307692307692307,3,0,800.0,730.473016339293,69.52698366070695,69.52698366070695,8.690872957588368,8.690872957588368
50,1.0,1,3,0,1,1,1,0,0,1, Chamartín , Prosperidad ,1950,1203,4,19.6,5,0,980.0,957.9679958814024,22.03200411859757,22.03200411859757,2.2481636855711806,2.2481636855711806
100,4.0,1,4,0,1,0,1,0,0,1, Fuencarral , Mirasierra ,1744,2842,4,15.0,2,0,1500.0,1489.975595059154,10.024404940845898,10.024404940845898,0.6682936627230599,0.6682936627230599
70,2.0,1,7,0,1,0,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,1,18.571428571428573,6,0,1300.0,1169.2628101987975,130.73718980120248,130.73718980120248,10.056706907784806,10.056706907784806
140,4.0,2,4,0,0,1,1,0,0,0, Barajas , Alameda de Osuna ,1082,1309,5,8.928571428571429,1,0,1250.0,1323.577741127831,73.5777411278309,-73.5777411278309,-5.886219290226473,5.886219290226473
40,1.0,1,3,0,0,0,0,0,0,0, Chamberí , Vallehermoso ,1671,1693,1,17.5,6,0,700.0,903.4004654770168,203.40046547701684,-203.40046547701684,-29.057209353859548,29.057209353859548
37,1.0,1,4,0,0,0,0,0,0,0, Barrio de Salamanca , Recoletos ,2079,2933,0,34.864864864864856,8,0,1290.0,1181.2986856713674,108.70131432863263,108.70131432863263,8.4264584750878,8.4264584750878
65,3.0,1,2,1,1,1,0,0,0,0, Barrio de Salamanca , Castellana ,2079,2512,3,24.615384615384613,8,0,1600.0,1496.7950541400362,103.2049458599638,103.2049458599638,6.450309116247738,6.450309116247738
65,2.0,2,1,0,1,0,1,0,0,0, Ciudad Lineal , Concepción ,1263,1073,2,13.769230769230768,4,0,895.0,994.4588505851278,99.45885058512783,-99.45885058512783,-11.112720735768473,11.112720735768473
100,2.0,1,1,0,1,1,1,1,0,1, Chamberí , Gaztambide ,1671,1448,6,18.0,6,0,1800.0,1789.0966377924128,10.903362207587179,10.903362207587179,0.6057423448659544,0.6057423448659544
35,1.0,1,0,0,0,0,1,0,0,0, Tetuán , Bellas Vistas ,1190,969,1,19.285714285714285,5,0,675.0,672.6622327543248,2.3377672456751952,2.3377672456751952,0.34633588824817707,0.34633588824817707
70,1.0,1,2,0,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,2,18.571428571428573,6,0,1300.0,1470.700867373255,170.70086737325505,-170.70086737325505,-13.130835951788852,13.130835951788852
70,2.0,1,2,0,1,1,1,0,0,1, Puente de Vallecas , Numancia ,775,787,3,11.428571428571427,4,0,800.0,853.5846895930401,53.58468959304014,-53.58468959304014,-6.698086199130017,6.698086199130017
47,2.0,1,1,0,0,1,1,1,1,0, Carabanchel , San Isidro ,892,951,3,14.893617021276595,3,0,700.0,741.0178479519078,41.01784795190781,-41.01784795190781,-5.859692564558258,5.859692564558258
55,1.0,1,3,0,1,1,0,0,0,0, Chamberí , Trafalgar ,1671,1474,2,16.363636363636363,7,0,900.0,923.45895222933,23.458952229329952,-23.458952229329952,-2.606550247703328,2.606550247703328
80,2.0,2,8,0,1,1,1,0,0,0, Chamberí , Vallehermoso ,1671,1693,3,45.5625,6,0,3645.0,2698.5292333573566,946.4707666426434,946.4707666426434,25.966276176752906,25.966276176752906
72,1.0,1,3,0,1,1,0,0,0,0, Moncloa , Argüelles ,2151,1727,3,15.555555555555555,6,0,1120.0,1164.793939389806,44.79393938980593,-44.79393938980593,-3.999458874089815,3.999458874089815
60,1.0,1,3,1,1,1,1,0,0,0, Chamartín , Castilla ,1950,1451,4,18.33333333333333,5,0,1100.0,954.9875229798414,145.0124770201586,145.0124770201586,13.182952456378056,13.182952456378056
71,3.0,1,7,0,0,0,0,1,0,0, Chamartín , Prosperidad ,1950,1203,2,18.309859154929573,5,0,1300.0,1065.1051910674387,234.89480893256132,234.89480893256132,18.06883145635087,18.06883145635087
57,1.0,1,4,0,0,0,0,1,0,0, Centro , Malasaña-Universidad ,1355,1313,1,24.561403508771928,7,0,1400.0,1084.2035406531206,315.7964593468794,315.7964593468794,22.556889953348527,22.556889953348527
222,4.0,2,4,1,1,0,1,0,1,0, Centro , Chueca-Justicia ,1355,1709,3,13.288288288288289,8,0,2950.0,2917.0535881956257,32.94641180437429,32.94641180437429,1.1168275187923489,1.1168275187923489
59,2.0,1,1,0,0,0,1,0,0,0, Latina , Lucero ,992,964,0,14.406779661016948,2,0,850.0,765.0096920393316,84.99030796066836,84.99030796066836,9.99885976007863,9.99885976007863
60,1.0,1,3,0,1,0,0,1,0,0, Centro , Chueca-Justicia ,1355,1709,2,45.0,8,0,2700.0,1206.768223885527,1493.231776114473,1493.231776114473,55.30488059683233,55.30488059683233
35,1.0,2,0,0,1,1,1,0,1,0, Tetuán , Ventilla-Almenara ,1190,1189,4,26.857142857142854,5,0,940.0,934.2698170678655,5.730182932134539,5.730182932134539,0.6095939289504829,0.6095939289504829
230,4.0,3,3,0,1,1,1,0,1,0, Barrio de Salamanca , Recoletos ,2079,2933,4,20.869565217391305,8,0,4800.0,3861.3932475784513,938.6067524215487,938.6067524215487,19.554307342115596,19.554307342115596
50,1.0,1,4,1,1,1,1,0,0,0, Ciudad Lineal , Concepción ,1263,1073,3,16.0,4,0,800.0,921.3050292113171,121.3050292113171,-121.3050292113171,-15.163128651414638,15.163128651414638
75,1.0,1,1,1,1,1,1,1,1,1, Moncloa , Argüelles ,2151,1727,7,28.0,6,0,2100.0,1406.5384516395047,693.4615483604953,693.4615483604953,33.02197849335691,33.02197849335691
45,1.0,1,2,0,1,1,0,0,0,0, Centro , Chueca-Justicia ,1355,1709,3,17.777777777777782,8,0,800.0,853.3788972758811,53.37889727588106,-53.37889727588106,-6.672362159485133,6.672362159485133
94,3.0,2,3,0,1,1,1,0,0,0, Retiro , Ibiza ,1790,1462,3,21.063829787234038,7,0,1980.0,1668.1405009003604,311.8594990996396,311.8594990996396,15.75047975250705,15.75047975250705
35,1.0,1,0,0,0,0,0,0,0,0, Tetuán , Bellas Vistas ,1190,969,0,17.142857142857142,5,0,600.0,659.3451455481522,59.34514554815223,-59.34514554815223,-9.890857591358705,9.890857591358705
130,3.0,1,1,0,0,1,1,0,0,0, Chamberí , Nuevos Ministerios-Ríos Rosas ,1671,1581,2,11.923076923076925,6,0,1550.0,1798.4365338040066,248.43653380400656,-248.43653380400656,-16.02816347122623,16.02816347122623
50,1.0,1,7,0,1,1,1,0,0,0, Ciudad Lineal , San Juan Bautista ,1263,2033,5,18.0,4,0,900.0,980.9581723328946,80.9581723328946,-80.9581723328946,-8.995352481432734,8.995352481432734
73,1.0,1,1,0,1,1,1,1,1,0, Centro , Palacio ,1355,1370,5,16.438356164383563,6,0,1200.0,1382.105995281867,182.10599528186708,-182.10599528186708,-15.175499606822257,15.175499606822257
70,2.0,2,2,0,1,0,1,0,1,0, Centro , Lavapiés-Embajadores ,1355,1106,2,21.714285714285715,6,0,1520.0,1332.3053119154563,187.6946880845437,187.6946880845437,12.348334742404191,12.348334742404191
75,2.0,1,2,0,0,1,1,1,1,0, Latina , Puerta del Ángel ,992,1047,3,12.0,5,0,900.0,975.1087822603602,75.10878226036016,-75.10878226036016,-8.345420251151129,8.345420251151129
80,2.0,1,5,0,1,1,0,1,1,0, Barrio de Salamanca , Recoletos ,2079,2933,5,17.5,8,0,1400.0,1559.9191362300312,159.9191362300312,-159.9191362300312,-11.422795445002228,11.422795445002228
30,1.0,1,1,0,0,0,0,0,0,0, Centro , Lavapiés-Embajadores ,1355,1106,0,20.0,6,0,600.0,681.6667351830678,81.66673518306777,-81.66673518306777,-13.611122530511295,13.611122530511295
151,3.0,2,5,1,1,1,1,1,0,0, Retiro , Estrella ,1790,1413,6,12.251655629139073,4,0,1850.0,1789.2616311670954,60.7383688329046,60.7383688329046,3.2831550720488973,3.2831550720488973
214,4.0,4,4,0,1,1,1,0,1,0, Centro , Huertas-Cortes ,1355,1450,4,18.457943925233646,7,0,3950.0,3359.2691146896414,590.7308853103586,590.7308853103586,14.955212286338194,14.955212286338194
50,1.0,1,2,1,1,1,1,1,0,0, Barrio de Salamanca , Guindalera ,2079,1349,4,17.0,6,0,850.0,1088.9269045093833,238.92690450938335,-238.92690450938335,-28.109047589339216,28.109047589339216
252,5.0,4,5,0,1,1,0,1,0,0, Moncloa , Valdezarza ,2151,1239,3,11.111111111111109,4,1,2800.0,2777.873498651586,22.126501348413967,22.126501348413967,0.7902321910147846,0.7902321910147846
144,4.0,2,0,1,0,1,1,0,0,0, Barajas , Alameda de Osuna ,1082,1309,4,8.333333333333334,1,0,1200.0,1464.9773808471416,264.9773808471416,-264.9773808471416,-22.08144840392847,22.08144840392847
81,2.0,2,9,0,1,1,1,0,0,0, Carabanchel , Abrantes ,892,838,6,10.987654320987657,1,0,890.0,888.4347930097013,1.5652069902987478,1.5652069902987478,0.17586595396615143,0.17586595396615143
80,3.0,1,6,0,1,1,1,1,0,1, Fuencarral , Tres Olivos - Valverde ,1744,1286,4,20.625,2,0,1650.0,1056.7658830675505,593.2341169324495,593.2341169324495,35.95358284439088,35.95358284439088
190,3.0,2,7,0,1,0,1,0,0,1, Barrio de Salamanca , Lista ,2079,1715,2,18.94736842105263,7,0,3600.0,2953.3866422141764,646.6133577858236,646.6133577858236,17.961482160717324,17.961482160717324
60,1.0,1,1,1,0,1,1,0,0,0, Moncloa , Argüelles ,2151,1727,2,30.0,6,0,1800.0,1181.7304611722934,618.2695388277066,618.2695388277066,34.34830771265037,34.34830771265037
68,3.0,1,4,0,0,1,0,0,0,1, Centro , Malasaña-Universidad ,1355,1313,3,17.647058823529417,7,0,1200.0,1348.665131460072,148.66513146007196,-148.66513146007196,-12.388760955005997,12.388760955005997
57,2.0,1,2,0,0,0,1,0,1,0, Fuencarral , Tres Olivos - Valverde ,1744,1286,2,13.421052631578947,2,0,765.0,791.201379276993,26.201379276992952,-26.201379276992952,-3.425016898953327,3.425016898953327
98,3.0,2,2,0,0,0,1,0,0,0, Chamartín , Prosperidad ,1950,1203,0,12.244897959183671,5,0,1200.0,1282.6489009806899,82.64890098068986,-82.64890098068986,-6.8874084150574895,6.8874084150574895
54,3.0,1,2,0,0,0,1,0,0,0, Latina , Aluche ,992,920,0,16.11111111111111,1,0,870.0,760.5463844095488,109.45361559045125,109.45361559045125,12.580875355224281,12.580875355224281
120,3.0,2,1,0,1,1,1,0,0,1, Barajas , Alameda de Osuna ,1082,1309,7,10.833333333333336,1,0,1300.0,1280.092786077603,19.907213922396977,19.907213922396977,1.5313241478766906,1.5313241478766906
75,1.0,2,0,1,1,1,1,0,0,0, Chamartín , Bernabéu-Hispanoamérica ,1950,1875,3,23.93333333333333,6,0,1795.0,1370.0521703027227,424.94782969727726,424.94782969727726,23.67397379929121,23.67397379929121
